# AgenticDB State Snapshot

captured_at	2026-05-15T16:59:12
      "source": "COMPILED"
    },
    "max_points_in_geometry": {
      "current_value": "65536",
      "max": 1048576,
      "min": 3,
      "source": "COMPILED"
    },
    "max_prepared_stmt_count": {
      "current_value": "65535",
      "max": 4194304,
      "min": 0,
      "source": "GLOBAL"
    },
    "max_relay_log_size": {
      "current_value": "0",
      "max": 1073741824,
      "min": 0,
      "source": "COMPILED"
    },
    "max_seeks_for_key": {
      "current_value": "18446744073709551615",
      "max": 18446744073709551615,
      "min": 1,
      "source": "COMPILED"
    },
    "max_sort_length": {
      "current_value": "1024",
      "max": 8388608,
      "min": 4,
      "source": "COMPILED"
    },
    "max_sp_recursion_depth": {
      "current_value": "0",
      "max": 255,
      "min": 0,
      "source": "COMPILED"
    },
    "max_user_connections": {
      "current_value": "0",
      "max": 4294967295,
      "min": 0,
      "source": "COMPILED"
    },
    "max_write_lock_count": {
      "current_value": "18446744073709551615",
      "max": 18446744073709551615,
      "min": 1,
      "source": "COMPILED"
    },
    "min_examined_row_limit": {
      "current_value": "0",
      "max": 18446744073709551615,
      "min": 0,
      "source": "COMPILED"
    },
    "mysql_native_password_proxy_users": {
      "current_value": "OFF",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "net_buffer_length": {
      "current_value": "16384",
      "max": 1048576,
      "min": 1024,
      "source": "COMPILED"
    },
    "net_read_timeout": {
      "current_value": "30",
      "max": 31536000,
      "min": 1,
      "source": "COMPILED"
    },
    "net_retry_count": {
      "current_value": "10",
      "max": 18446744073709551615,
      "min": 1,
      "source": "COMPILED"
    },
    "net_write_timeout": {
      "current_value": "60",
      "max": 31536000,
      "min": 1,
      "source": "COMPILED"
    },
    "new": {
      "current_value": "OFF",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "offline_mode": {
      "current_value": "OFF",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "open_files_limit": {
      "current_value": "10000",
      "max": 4294967295,
      "min": 0,
      "source": "COMPILED"
    },
    "optimizer_max_subgraph_pairs": {
      "current_value": "100000",
      "max": 2147483647,
      "min": 1,
      "source": "COMPILED"
    },
    "optimizer_prune_level": {
      "current_value": "1",
      "max": 1,
      "min": 0,
      "source": "COMPILED"
    },
    "optimizer_search_depth": {
      "current_value": "62",
      "max": 62,
      "min": 0,
      "source": "COMPILED"
    },
    "optimizer_switch": {
      "current_value": "index_merge=on,index_merge_union=on,index_merge_sort_union=on,index_merge_intersection=on,engine_condition_pushdown=on,index_condition_pushdown=on,mrr=on,mrr_cost_based=on,block_nested_loop=on,batched_key_access=off,materialization=on,semijoin=on,loosescan=on,firstmatch=on,duplicateweedout=on,subquery_materialization_cost_based=on,use_index_extensions=on,condition_fanout_filter=on,derived_merge=on,use_invisible_indexes=off,skip_scan=on,hash_join=on,subquery_to_derived=off,prefer_ordering_index=on,hypergraph_optimizer=off,derived_condition_pushdown=on",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "parser_max_mem_size": {
      "current_value": "18446744073709551615",
      "max": 18446744073709551615,
      "min": 10000000,
      "source": "COMPILED"
    },
    "partial_revokes": {
      "current_value": "OFF",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "performance_schema": {
      "current_value": "ON",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "performance_schema_max_digest_length": {
      "current_value": "1024",
      "max": 1048576,
      "min": 0,
      "source": "COMPILED"
    },
    "performance_schema_max_digest_sample_age": {
      "current_value": "60",
      "max": 1048576,
      "min": 0,
      "source": "COMPILED"
    },
    "performance_schema_max_table_handles": {
      "current_value": "-1",
      "max": 1048576,
      "min": -1.0,
      "source": "COMPILED"
    },
    "performance_schema_max_table_instances": {
      "current_value": "-1",
      "max": 1048576,
      "min": -1.0,
      "source": "COMPILED"
    },
    "performance_schema_max_thread_classes": {
      "current_value": "100",
      "max": 1024,
      "min": 0,
      "source": "COMPILED"
    },
    "performance_schema_max_thread_instances": {
      "current_value": "-1",
      "max": 1048576,
      "min": -1.0,
      "source": "COMPILED"
    },
    "preload_buffer_size": {
      "current_value": "32768",
      "max": 1073741824,
      "min": 1024,
      "source": "COMPILED"
    },
    "print_identified_with_as_hex": {
      "current_value": "OFF",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "protocol_compression_algorithms": {
      "current_value": "zlib,zstd,uncompressed",
      "max": 0,
      "min": 0,
      "source": "GLOBAL"
    },
    "query_alloc_block_size": {
      "current_value": "8192",
      "max": 4294966272,
      "min": 1024,
      "source": "COMPILED"
    },
    "query_prealloc_size": {
      "current_value": "8192",
      "max": 18446744073709550592,
      "min": 8192,
      "source": "COMPILED"
    },
    "range_alloc_block_size": {
      "current_value": "4096",
      "max": 4294966272,
      "min": 4096,
      "source": "COMPILED"
    },
    "range_optimizer_max_mem_size": {
      "current_value": "8388608",
      "max": 18446744073709551615,
      "min": 0,
      "source": "COMPILED"
    },
    "read_buffer_size": {
      "current_value": "131072",
      "max": 2147479552,
      "min": 8192,
      "source": "COMPILED"
    },
    "read_rnd_buffer_size": {
      "current_value": "262144",
      "max": 2147483647,
      "min": 1,
      "source": "COMPILED"
    },
    "regexp_stack_limit": {
      "current_value": "8000000",
      "max": 2147483647,
      "min": 0,
      "source": "COMPILED"
    },
    "regexp_time_limit": {
      "current_value": "32",
      "max": 2147483647,
      "min": 0,
      "source": "COMPILED"
    },
    "schema_definition_cache": {
      "current_value": "256",
      "max": 524288,
      "min": 256,
      "source": "COMPILED"
    },
    "secondary_engine_cost_threshold": {
      "current_value": "100000.000000",
      "max": 9218868437227405311,
      "min": 0,
      "source": "COMPILED"
    },
    "select_into_buffer_size": {
      "current_value": "131072",
      "max": 2147479552,
      "min": 8192,
      "source": "COMPILED"
    },
    "select_into_disk_sync": {
      "current_value": "OFF",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "select_into_disk_sync_delay": {
      "current_value": "0",
      "max": 31536000,
      "min": 0,
      "source": "COMPILED"
    },
    "sha256_password_proxy_users": {
      "current_value": "OFF",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "skip-innodb-doublewrite": {
      "allowed_values": [
        false,
        true
      ],
      "context": "mysql_startup_option",
      "current_value": false,
      "restart_required": true,
      "source": "startup_option_alias"
    },
    "skip-log-bin": {
      "allowed_values": [
        false,
        true
      ],
      "context": "mysql_startup_option",
      "current_value": false,
      "restart_required": true,
      "source": "startup_option_alias"
    },
    "skip_name_resolve": {
      "current_value": "OFF",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "slow_launch_time": {
      "current_value": "2",
      "max": 31536000,
      "min": 0,
      "source": "COMPILED"
    },
    "slow_query_log": {
      "current_value": "OFF",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "sort_buffer_size": {
      "current_value": "262144",
      "max": 18446744073709551615,
      "min": 32768,
      "source": "COMPILED"
    },
    "source_verify_checksum": {
      "current_value": "OFF",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "sql_buffer_result": {
      "current_value": "OFF",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "stored_program_cache": {
      "current_value": "256",
      "max": 524288,
      "min": 16,
      "source": "COMPILED"
    },
    "stored_program_definition_cache": {
      "current_value": "256",
      "max": 524288,
      "min": 256,
      "source": "COMPILED"
    },
    "sync_binlog": {
      "current_value": "1",
      "max": 4294967295,
      "min": 0,
      "source": "COMPILED"
    },
    "table_definition_cache": {
      "current_value": "2000",
      "max": 524288,
      "min": 400,
      "source": "COMPILED"
    },
    "table_open_cache": {
      "current_value": "4000",
      "max": 524288,
      "min": 1,
      "source": "COMPILED"
    },
    "table_open_cache_instances": {
      "current_value": "16",
      "max": 64,
      "min": 1,
      "source": "COMPILED"
    },
    "tablespace_definition_cache": {
      "current_value": "256",
      "max": 524288,
      "min": 256,
      "source": "COMPILED"
    },
    "temptable_max_mmap": {
      "current_value": "1073741824",
      "max": 18446744073709551615,
      "min": 0,
      "source": "COMPILED"
    },
    "temptable_max_ram": {
      "current_value": "1073741824",
      "max": 18446744073709551615,
      "min": 2097152,
      "source": "COMPILED"
    },
    "temptable_use_mmap": {
      "current_value": "ON",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "thread_cache_size": {
      "current_value": "9",
      "max": 16384,
      "min": 0,
      "source": "COMPILED"
    },
    "tmp_table_size": {
      "current_value": "16777216",
      "max": 18446744073709551615,
      "min": 1024,
      "source": "COMPILED"
    },
    "transaction_alloc_block_size": {
      "current_value": "8192",
      "max": 131072,
      "min": 1024,
      "source": "COMPILED"
    },
    "transaction_isolation": {
      "current_value": "REPEATABLE-READ",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "transaction_prealloc_size": {
      "current_value": "4096",
      "max": 131072,
      "min": 1024,
      "source": "COMPILED"
    },
    "transaction_read_only": {
      "current_value": "OFF",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "transaction_write_set_extraction": {
      "current_value": "XXHASH64",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "unique_checks": {
      "current_value": "ON",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "updatable_views_with_limit": {
      "current_value": "YES",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "wait_timeout": {
      "current_value": "28800",
      "max": 31536000,
      "min": 1,
      "source": "COMPILED"
    },
    "windowing_use_high_precision": {
      "current_value": "ON",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    },
    "xa_detach_on_prepare": {
      "current_value": "ON",
      "max": 0,
      "min": 0,
      "source": "COMPILED"
    }
  },
  "selected_parameter_count": 305,
  "workload": "sysbench_readwrite",
  "workload_interpretation": {
    "auditor_policy": {
      "db_plateau_patience_hint": 3,
      "min_db_rounds_hint": 5
    },
    "classification_source": "benchmark.mode",
    "client_transport": "tcp_loopback",
    "confidence": "high",
    "evidence": [
      "benchmark.mode=readwrite",
      "lua_script inferred from mode=oltp_read_write.lua",
      "report_interval=5",
      "client_transport=tcp_loopback"
    ],
    "first_round_guidance": [
      "Use a real global candidate spanning buffer pool, durability, IO/flush, and concurrency/cache.",
      "For benchmark maximum, startup options such as skip-log-bin, doublewrite off, O_DIRECT, and IO threads are valid candidates with crash-safety risk."
    ],
    "knobs_to_deprioritize": [],
    "knobs_to_prioritize": [
      "innodb_buffer_pool_size",
      "innodb_buffer_pool_instances",
      "innodb_flush_log_at_trx_commit",
      "sync_binlog",
      "skip-log-bin",
      "innodb_doublewrite",
      "skip-innodb-doublewrite",
      "innodb_flush_method",
      "innodb_read_io_threads",
      "innodb_write_io_threads",
      "innodb_io_capacity",
      "innodb_io_capacity_max",
      "innodb_page_cleaners",
      "innodb_purge_threads",
      "innodb_doublewrite_batch_size",
      "innodb_doublewrite_pages",
      "innodb_log_file_size",
      "innodb_sync_array_size",
      "thread_cache_size",
      "table_open_cache",
      "table_open_cache_instances",
      "back_log",
      "open_files_limit"
    ],
    "low_priority_directions": [
      "large_per_session_sort_buffers_without_tmp_table_evidence"
    ],
    "lua_script": "oltp_read_write.lua",
    "mode": "readwrite",
    "primary_tuning_directions": [
      "memory_and_buffer_pool_residency",
      "redo_binlog_flush_durability",
      "io_capacity_flush_and_doublewrite",
      "thread_and_table_cache",
      "dirty_page_writeback",
      "benchmark_max_startup_options"
    ],
    "read_intensity": "high",
    "report_interval": 5,
    "workload_family": "sysbench",
    "workload_type": "sysbench_oltp_read_write",
    "write_intensity": "medium_to_high"
  }
}

## Prompt DB Metrics Summary

{
  "innodb_metrics": {
    "adaptive_hash_searches": 1166,
    "adaptive_hash_searches_btree": 2870,
    "buffer_data_reads": 549030400,
    "buffer_data_written": 3183104,
    "buffer_pages_created": 145,
    "buffer_pages_read": 33504,
    "buffer_pages_written": 190,
    "buffer_pool_bytes_data": 551321600,
    "buffer_pool_bytes_dirty": 0,
    "buffer_pool_pages_data": 33650,
    "buffer_pool_pages_dirty": 0,
    "buffer_pool_pages_free": 2063242,
    "buffer_pool_pages_misc": 260,
    "buffer_pool_pages_total": 2097152,
    "buffer_pool_read_ahead": 0,
    "buffer_pool_read_ahead_evicted": 0,
    "buffer_pool_read_requests": 48653,
    "buffer_pool_reads": 33504,
    "buffer_pool_size": 34359738368,
    "buffer_pool_wait_free": 0,
    "buffer_pool_write_requests": 1938,
    "dml_deletes": 0,
    "dml_inserts": 0,
    "dml_reads": 0,
    "dml_updates": 0,
    "file_num_open_files": 23,
    "ibuf_merges": 0,
    "ibuf_merges_delete": 0,
    "ibuf_merges_delete_mark": 0,
    "ibuf_merges_discard_delete": 0,
    "ibuf_merges_discard_delete_mark": 0,
    "ibuf_merges_discard_insert": 0,
    "ibuf_merges_insert": 0,
    "ibuf_size": 5,
    "innodb_activity_count": 114,
    "innodb_dblwr_pages_written": 0,
    "innodb_dblwr_writes": 0,
    "innodb_page_size": 16384,
    "innodb_rwlock_s_os_waits": 0,
    "innodb_rwlock_s_spin_rounds": 0,
    "innodb_rwlock_s_spin_waits": 0,
    "innodb_rwlock_x_os_waits": 0,
    "innodb_rwlock_x_spin_rounds": 0,
    "innodb_rwlock_x_spin_waits": 0,
    "lock_deadlocks": 0,
    "lock_row_lock_current_waits": 0,
    "lock_row_lock_time": 0,
    "lock_row_lock_time_avg": 0,
    "lock_row_lock_time_max": 0,
    "lock_row_lock_waits": 0,
    "lock_timeouts": 0,
    "log_waits": 0,
    "log_write_requests": 837,
    "log_writes": 25,
    "metadata_mem_pool_size": 0,
    "os_data_fsyncs": 57,
    "os_data_reads": 33576,
    "os_data_writes": 240,
    "os_log_bytes_written": 55808,
    "os_log_fsyncs": 15,
    "os_log_pending_fsyncs": 0,
    "os_log_pending_writes": 0,
    "trx_rseg_history_len": 5
  },
  "metrics_profile": [
    "metadata_mem_pool_size",
    "lock_row_lock_time_max",
    "lock_row_lock_time_avg",
    "buffer_pool_size",
    "buffer_pool_pages_total",
    "buffer_pool_pages_misc",
    "buffer_pool_pages_data",
    "buffer_pool_bytes_data",
    "buffer_pool_pages_dirty",
    "buffer_pool_bytes_dirty",
    "buffer_pool_pages_free",
    "trx_rseg_history_len",
    "file_num_open_files",
    "innodb_page_size",
    "lock_row_lock_current_waits",
    "buffer_pool_read_ahead_evicted",
    "ibuf_merges_discard_delete_mark",
    "innodb_rwlock_s_spin_rounds",
    "innodb_rwlock_x_spin_rounds",
    "innodb_rwlock_s_os_waits",
    "innodb_rwlock_x_os_waits",
    "innodb_dblwr_pages_written",
    "innodb_rwlock_s_spin_waits",
    "innodb_rwlock_x_spin_waits",
    "ibuf_merges_discard_delete",
    "buffer_pool_read_requests",
    "buffer_pool_write_requests",
    "lock_row_lock_time",
    "lock_row_lock_waits",
    "buffer_pool_wait_free",
    "buffer_pool_read_ahead",
    "adaptive_hash_searches",
    "adaptive_hash_searches_btree",
    "ibuf_merges_delete_mark",
    "ibuf_merges_discard_insert",
    "os_log_pending_fsyncs",
    "os_log_pending_writes",
    "os_log_bytes_written",
    "innodb_activity_count",
    "buffer_pages_written",
    "buffer_pages_read",
    "buffer_data_reads",
    "buffer_data_written",
    "ibuf_merges_insert",
    "ibuf_merges_delete",
    "innodb_dblwr_writes",
    "buffer_pool_reads",
    "buffer_pages_created",
    "log_write_requests",
    "os_data_reads",
    "os_data_writes",
    "os_data_fsyncs",
    "os_log_fsyncs",
    "lock_deadlocks",
    "lock_timeouts",
    "log_waits",
    "log_writes",
    "ibuf_merges",
    "ibuf_size",
    "dml_reads",
    "dml_inserts",
    "dml_deletes",
    "dml_updates"
  ],
  "status": {
    "Created_tmp_disk_tables": "0",
    "Innodb_buffer_pool_reads": "32529",
    "Innodb_row_lock_time_avg": "0",
    "Queries": "6",
    "Threads_running": "2",
    "Uptime": "8"
  },
  "variables": {
    "innodb_buffer_pool_size": "34359738368",
    "innodb_flush_log_at_trx_commit": "0",
    "innodb_io_capacity": "12000",
    "innodb_io_capacity_max": "24000",
    "max_connections": "151"
  }
}
